,DATE,TIMING,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS
11105,2019-10-31,08:15:00,40,0,55,6,4
11106,2019-10-31,08:30:00,54,7,99,5,9
11107,2019-10-31,08:45:00,145,27,123,4,15
11108,2019-10-31,09:00:00,157,14,139,8,10
11109,2019-10-31,09:15:00,329,39,129,3,10
11110,2019-10-31,09:30:00,190,21,111,7,9
11111,2019-10-31,09:45:00,214,21,81,7,17
11112,2019-10-31,10:00:00,116,11,63,7,7
11113,2019-10-31,10:15:00,180,26,73,8,12
11114,2019-10-31,10:30:00,234,26,87,10,10
11115,2019-10-31,10:45:00,663,91,104,6,9
11116,2019-10-31,11:00:00,202,25,114,7,14
11117,2019-10-31,11:15:00,111,6,55,8,5
11118,2019-10-31,11:30:00,92,11,52,4,3
11119,2019-10-31,11:45:00,353,55,81,2,6
11120,2019-10-31,12:00:00,344,33,98,7,10
11121,2019-10-31,12:15:00,574,63,108,6,8
11122,2019-10-31,12:30:00,164,9,100,8,7
11123,2019-10-31,12:45:00,187,12,68,2,8
11124,2019-10-31,13:00:00,91,6,54,5,6
11125,2019-10-31,13:15:00,116,4,85,3,7
11126,2019-10-31,13:30:00,239,13,110,8,15
11127,2019-10-31,13:45:00,688,39,147,3,8
11128,2019-10-31,14:00:00,209,14,109,5,3
11129,2019-10-31,14:15:00,103,10,100,5,2
11130,2019-10-31,14:30:00,152,18,88,1,7
11131,2019-10-31,14:45:00,271,20,72,7,5
11132,2019-10-31,15:00:00,312,20,78,3,7
11133,2019-10-31,15:15:00,674,48,102,6,5
11134,2019-10-31,15:30:00,227,27,104,4,9
11135,2019-10-31,15:45:00,213,35,123,6,8
11136,2019-10-31,16:00:00,148,20,124,4,7
11137,2019-10-31,16:15:00,173,25,85,7,5
11138,2019-10-31,16:30:00,216,38,106,3,2
11139,2019-10-31,16:45:00,594,83,149,4,2
11140,2019-10-31,17:00:00,257,44,103,8,8
11141,2019-10-31,17:15:00,159,17,109,4,0
11142,2019-10-31,17:30:00,149,25,73,5,2
11143,2019-10-31,17:45:00,161,26,74,2,1
11144,2019-10-31,18:00:00,151,25,86,4,0
11145,2019-10-31,18:15:00,163,20,81,9,1
11146,2019-10-31,18:30:00,34,5,55,1,0
11147,2019-10-31,18:45:00,29,3,40,3,3
11148,2019-10-31,19:00:00,14,0,47,2,0
11149,2019-10-31,19:15:00,19,1,32,2,0
11150,2019-10-31,19:30:00,32,7,28,2,0
11151,2019-10-31,19:45:00,26,5,35,1,0
11152,2019-10-31,20:00:00,0,0,0,0,0
11153,2019-10-31,20:15:00,0,0,0,0,0
11154,2019-10-31,20:30:00,0,0,0,0,0
11155,2019-10-31,20:45:00,0,0,0,0,0
11156,2019-10-31,21:00:00,0,0,0,0,0
11157,2019-10-31,21:15:00,0,0,0,0,0
11158,2019-10-31,21:30:00,0,0,0,0,0
11159,2019-10-31,21:45:00,0,0,0,0,0
11160,2019-10-31,22:00:00,0,0,0,0,0
11161,2019-10-31,22:15:00,0,0,0,0,0
11162,2019-10-31,22:30:00,0,0,0,0,0
11163,2019-10-31,22:45:00,0,0,0,0,0
11164,2019-10-31,23:00:00,0,0,0,0,0
11165,2019-10-31,23:15:00,0,0,0,0,0
11166,2019-10-31,23:30:00,0,0,0,0,0
11167,2019-10-31,23:45:00,0,0,0,0,0
11168,2019-11-01,00:00:00,0,0,0,0,0
11169,2019-11-01,00:15:00,0,0,0,0,0
11170,2019-11-01,00:30:00,0,0,0,0,0
11171,2019-11-01,00:45:00,0,0,0,0,0
11172,2019-11-01,01:00:00,0,0,0,0,0
11173,2019-11-01,01:15:00,0,0,0,0,0
11174,2019-11-01,01:30:00,0,0,0,0,0
11175,2019-11-01,01:45:00,0,0,0,0,0
11176,2019-11-01,02:00:00,0,0,0,0,0
11177,2019-11-01,02:15:00,0,0,0,0,0
11178,2019-11-01,02:30:00,0,0,0,0,0
11179,2019-11-01,02:45:00,0,0,0,0,0
11180,2019-11-01,03:00:00,0,0,0,0,0
11181,2019-11-01,03:15:00,0,0,0,0,0
11182,2019-11-01,03:30:00,0,0,0,0,0
11183,2019-11-01,03:45:00,1,0,0,0,0
11184,2019-11-01,04:00:00,1,0,1,1,0
11185,2019-11-01,04:15:00,0,0,1,0,0
11186,2019-11-01,04:30:00,0,0,4,0,0
11187,2019-11-01,04:45:00,0,0,6,0,0
11188,2019-11-01,05:00:00,0,0,4,0,0
11189,2019-11-01,05:15:00,0,0,5,0,0
11190,2019-11-01,05:30:00,0,0,5,0,0
11191,2019-11-01,05:45:00,0,0,9,0,2
11192,2019-11-01,06:00:00,0,0,10,0,1
11193,2019-11-01,06:15:00,1,0,12,1,1
11194,2019-11-01,06:30:00,0,0,15,1,4
11195,2019-11-01,06:45:00,0,0,23,6,1
11196,2019-11-01,07:00:00,2,0,63,32,8
11197,2019-11-01,07:15:00,10,1,40,1,2
11198,2019-11-01,07:30:00,33,5,70,5,10
11199,2019-11-01,07:45:00,61,10,51,5,7
11200,2019-11-01,08:00:00,37,0,63,3,9
11201,2019-11-01,08:15:00,31,3,71,6,6
11202,2019-11-01,08:30:00,93,14,68,8,11
11203,2019-11-01,08:45:00,293,43,141,6,15
11204,2019-11-01,09:00:00,143,11,94,4,3
11205,2019-11-01,09:15:00,99,12,88,6,9
11206,2019-11-01,09:30:00,180,13,76,6,4
11207,2019-11-01,09:45:00,413,68,84,5,9
11208,2019-11-01,10:00:00,148,19,123,6,15
11209,2019-11-01,10:15:00,177,5,74,6,8
11210,2019-11-01,10:30:00,240,28,70,4,9
11211,2019-11-01,10:45:00,457,53,82,6,8
11212,2019-11-01,11:00:00,230,14,112,2,13
11213,2019-11-01,11:15:00,153,17,50,6,5
11214,2019-11-01,11:30:00,176,17,45,4,3
11215,2019-11-01,11:45:00,668,94,78,3,3
11216,2019-11-01,12:00:00,272,45,93,5,9
11217,2019-11-01,12:15:00,83,5,70,3,3
11218,2019-11-01,12:30:00,110,17,85,7,9
11219,2019-11-01,12:45:00,198,30,66,3,2
11220,2019-11-01,13:00:00,67,23,96,7,9
11221,2019-11-01,13:15:00,52,13,60,3,3
11222,2019-11-01,13:30:00,70,9,59,4,3
11223,2019-11-01,13:45:00,147,55,89,4,6
11224,2019-11-01,14:00:00,70,36,103,6,6
11225,2019-11-01,14:15:00,76,32,89,6,6
11226,2019-11-01,14:30:00,99,31,75,3,3
11227,2019-11-01,14:45:00,165,128,77,4,3
11228,2019-11-01,15:00:00,75,46,64,4,8
11229,2019-11-01,15:15:00,62,28,70,5,4
11230,2019-11-01,15:30:00,60,32,64,2,3
11231,2019-11-01,15:45:00,245,88,101,7,9
11232,2019-11-01,16:00:00,233,22,169,4,15
11233,2019-11-01,16:15:00,153,27,118,5,6
11234,2019-11-01,16:30:00,92,11,134,7,5
11235,2019-11-01,16:45:00,172,31,96,4,2
11236,2019-11-01,17:00:00,129,23,132,6,4
11237,2019-11-01,17:15:00,133,35,148,7,11
11238,2019-11-01,17:30:00,86,11,89,5,7
11239,2019-11-01,17:45:00,38,5,105,2,1
11240,2019-11-01,18:00:00,70,10,73,4,3
11241,2019-11-01,18:15:00,54,9,57,7,0
11242,2019-11-01,18:30:00,19,2,99,16,2
11243,2019-11-01,18:45:00,32,1,60,4,2
11244,2019-11-01,19:00:00,15,0,75,1,0
11245,2019-11-01,19:15:00,26,1,59,2,3
11246,2019-11-01,19:30:00,12,0,40,1,0
11247,2019-11-01,19:45:00,14,0,49,3,0
11248,2019-11-01,20:00:00,26,0,32,0,0
11249,2019-11-01,20:15:00,26,0,27,3,1
11250,2019-11-01,20:30:00,11,2,39,0,1
11251,2019-11-01,20:45:00,19,4,28,0,1
11252,2019-11-01,21:00:00,5,0,44,2,0
11253,2019-11-01,21:15:00,14,0,72,2,0
11254,2019-11-01,21:30:00,6,0,87,2,1
11255,2019-11-01,21:45:00,11,0,35,0,1
11256,2019-11-01,22:00:00,33,3,43,0,1
11257,2019-11-01,22:15:00,5,0,27,1,0
11258,2019-11-01,22:30:00,4,0,21,1,0
11259,2019-11-01,22:45:00,7,0,16,0,0
11260,2019-11-01,23:00:00,33,3,16,0,0
11261,2019-11-01,23:15:00,3,0,11,0,0
11262,2019-11-01,23:30:00,5,1,26,0,0
11263,2019-11-01,23:45:00,12,0,19,1,0
11264,2019-11-02,00:00:00,6,0,28,0,0
11265,2019-11-02,00:15:00,4,0,9,0,0
11266,2019-11-02,00:30:00,3,0,5,1,0
11267,2019-11-02,00:45:00,0,0,16,1,0
11268,2019-11-02,01:00:00,3,0,7,0,0
11269,2019-11-02,01:15:00,4,0,7,0,0
11270,2019-11-02,01:30:00,2,0,14,0,0
11271,2019-11-02,01:45:00,0,0,12,0,0
11272,2019-11-02,02:00:00,0,0,13,0,0
11273,2019-11-02,02:15:00,2,0,7,0,0
11274,2019-11-02,02:30:00,2,0,3,0,0
11275,2019-11-02,02:45:00,0,0,6,0,0
11276,2019-11-02,03:00:00,4,0,12,0,0
11277,2019-11-02,03:15:00,2,0,5,0,0
11278,2019-11-02,03:30:00,0,0,2,0,1
11279,2019-11-02,03:45:00,0,0,8,1,0
11280,2019-11-02,04:00:00,0,0,2,0,0
11281,2019-11-02,04:15:00,2,0,0,0,0
11282,2019-11-02,04:30:00,0,0,6,0,0
11283,2019-11-02,04:45:00,0,0,0,0,0
11284,2019-11-02,05:00:00,0,0,1,0,0
11285,2019-11-02,05:15:00,0,0,4,0,0
11286,2019-11-02,05:30:00,0,0,3,0,0
11287,2019-11-02,05:45:00,0,0,18,0,1
11288,2019-11-02,06:00:00,0,0,9,1,5
11289,2019-11-02,06:15:00,1,0,10,0,1
11290,2019-11-02,06:30:00,2,0,12,0,1
11291,2019-11-02,06:45:00,4,0,15,17,6
11292,2019-11-02,07:00:00,2,0,30,17,12
11293,2019-11-02,07:15:00,1,0,15,0,1
11294,2019-11-02,07:30:00,4,1,26,1,2
11295,2019-11-02,07:45:00,6,0,29,1,4
11296,2019-11-02,08:00:00,4,0,16,1,2
11297,2019-11-02,08:15:00,6,0,21,0,4
11298,2019-11-02,08:30:00,41,0,50,2,5
11299,2019-11-02,08:45:00,35,6,60,1,4
11300,2019-11-02,09:00:00,115,0,84,1,6
11301,2019-11-02,09:15:00,73,5,72,1,4
11302,2019-11-02,09:30:00,90,7,88,2,3
11303,2019-11-02,09:45:00,75,11,82,2,4
11304,2019-11-02,10:00:00,134,10,110,4,3
11305,2019-11-02,10:15:00,183,15,71,2,3
11306,2019-11-02,10:30:00,151,7,112,3,7
11307,2019-11-02,10:45:00,226,12,163,4,6
11308,2019-11-02,11:00:00,332,23,131,2,6
11309,2019-11-02,11:15:00,429,24,86,2,1
11310,2019-11-02,11:30:00,477,52,90,6,4
11311,2019-11-02,11:45:00,380,6,144,4,4
11312,2019-11-02,12:00:00,312,16,113,3,4
11313,2019-11-02,12:15:00,119,2,55,5,4
11314,2019-11-02,12:30:00,85,6,71,3,3
11315,2019-11-02,12:45:00,71,13,65,1,1
11316,2019-11-02,13:00:00,63,7,63,3,3
11317,2019-11-02,13:15:00,56,8,58,3,0
11318,2019-11-02,13:30:00,96,32,63,3,1
11319,2019-11-02,13:45:00,126,25,32,2,0
11320,2019-11-02,14:00:00,103,10,35,4,3
11321,2019-11-02,14:15:00,144,35,71,2,2
11322,2019-11-02,14:30:00,125,39,73,5,1
11323,2019-11-02,14:45:00,194,62,59,1,0
11324,2019-11-02,15:00:00,263,80,159,3,1
11325,2019-11-02,15:15:00,418,65,211,3,8
11326,2019-11-02,15:30:00,167,32,209,6,2
11327,2019-11-02,15:45:00,123,16,111,4,9
11328,2019-11-02,16:00:00,142,22,211,15,10
11329,2019-11-02,16:15:00,86,12,103,3,2
11330,2019-11-02,16:30:00,179,15,125,0,0
11331,2019-11-02,16:45:00,78,5,70,2,4
11332,2019-11-02,17:00:00,108,14,64,4,4
11333,2019-11-02,17:15:00,60,9,72,1,1
11334,2019-11-02,17:30:00,79,3,64,3,2
11335,2019-11-02,17:45:00,33,4,54,1,0
11336,2019-11-02,18:00:00,30,2,58,2,1
11337,2019-11-02,18:15:00,38,8,76,8,0
11338,2019-11-02,18:30:00,28,2,64,10,2
11339,2019-11-02,18:45:00,10,1,31,1,4
11340,2019-11-02,19:00:00,12,1,49,1,1
11341,2019-11-02,19:15:00,7,0,50,1,1
11342,2019-11-02,19:30:00,10,2,25,1,0
11343,2019-11-02,19:45:00,6,1,26,0,0
11344,2019-11-02,20:00:00,3,2,48,0,0
11345,2019-11-02,20:15:00,11,1,28,0,0
11346,2019-11-02,20:30:00,10,0,27,1,3
11347,2019-11-02,20:45:00,15,2,32,2,0
11348,2019-11-02,21:00:00,19,0,39,1,1
11349,2019-11-02,21:15:00,5,0,37,0,0
11350,2019-11-02,21:30:00,5,0,30,1,1
11351,2019-11-02,21:45:00,8,1,14,2,0
11352,2019-11-02,22:00:00,4,0,21,0,0
11353,2019-11-02,22:15:00,2,4,16,1,0
11354,2019-11-02,22:30:00,1,0,13,0,0
11355,2019-11-02,22:45:00,0,0,14,0,0
11356,2019-11-02,23:00:00,0,0,13,0,0
11357,2019-11-02,23:15:00,1,0,8,0,0
11358,2019-11-02,23:30:00,2,0,9,0,0
11359,2019-11-02,23:45:00,7,0,9,0,0
11360,2019-11-03,00:00:00,3,0,10,0,2
11361,2019-11-03,00:15:00,1,0,8,0,0
11362,2019-11-03,00:30:00,0,0,12,0,0
11363,2019-11-03,00:45:00,2,0,5,0,0
11364,2019-11-03,01:00:00,5,0,14,0,0
11365,2019-11-03,01:15:00,4,1,2,0,0
11366,2019-11-03,01:30:00,1,0,10,0,0
11367,2019-11-03,01:45:00,0,0,8,0,0
11368,2019-11-03,02:00:00,1,0,5,0,0
11369,2019-11-03,02:15:00,0,0,5,0,0
11370,2019-11-03,02:30:00,0,0,6,0,0
11371,2019-11-03,02:45:00,0,0,8,0,0
11372,2019-11-03,03:00:00,0,0,11,0,1
11373,2019-11-03,03:15:00,2,1,0,0,0
11374,2019-11-03,03:30:00,9,1,5,0,0
11375,2019-11-03,03:45:00,0,0,2,0,0
11376,2019-11-03,04:00:00,0,0,5,0,0
11377,2019-11-03,04:15:00,0,0,6,0,1
11378,2019-11-03,04:30:00,0,0,3,0,1
11379,2019-11-03,04:45:00,0,0,3,0,1
11380,2019-11-03,05:00:00,0,0,2,0,0
11381,2019-11-03,05:15:00,0,0,5,0,1
11382,2019-11-03,05:30:00,0,0,3,0,1
11383,2019-11-03,05:45:00,0,0,3,0,1
11384,2019-11-03,06:00:00,0,0,0,0,0
11385,2019-11-03,06:15:00,0,0,5,0,1
11386,2019-11-03,06:30:00,0,0,0,0,0
11387,2019-11-03,06:45:00,0,0,0,1,0
11388,2019-11-03,07:00:00,0,0,12,14,1
11389,2019-11-03,07:15:00,0,0,3,0,0
11390,2019-11-03,07:30:00,17,6,2,0,1
11391,2019-11-03,07:45:00,0,0,3,0,0
11392,2019-11-03,08:00:00,1,0,5,0,0
11393,2019-11-03,08:15:00,2,0,4,0,2
11394,2019-11-03,08:30:00,3,0,13,0,0
11395,2019-11-03,08:45:00,0,0,9,0,0
11396,2019-11-03,09:00:00,3,0,13,2,1
11397,2019-11-03,09:15:00,3,0,17,1,1
11398,2019-11-03,09:30:00,4,0,27,0,0
11399,2019-11-03,09:45:00,15,0,20,1,1
11400,2019-11-03,10:00:00,5,0,32,1,0
11401,2019-11-03,10:15:00,6,0,27,1,1
11402,2019-11-03,10:30:00,18,1,26,1,0
11403,2019-11-03,10:45:00,15,0,17,1,3
11404,2019-11-03,11:00:00,26,7,33,1,1
11405,2019-11-03,11:15:00,10,1,28,1,1
11406,2019-11-03,11:30:00,11,2,24,0,2
11407,2019-11-03,11:45:00,23,1,28,1,1
11408,2019-11-03,12:00:00,37,0,17,1,1
11409,2019-11-03,12:15:00,13,4,37,1,1
11410,2019-11-03,12:30:00,5,0,29,0,0
11411,2019-11-03,12:45:00,8,0,42,3,1
11412,2019-11-03,13:00:00,11,2,54,1,0
11413,2019-11-03,13:15:00,18,5,66,2,0
11414,2019-11-03,13:30:00,10,4,37,1,0
11415,2019-11-03,13:45:00,14,2,46,3,2
11416,2019-11-03,14:00:00,20,10,50,1,4
11417,2019-11-03,14:15:00,4,0,70,2,3
11418,2019-11-03,14:30:00,7,3,34,1,0
11419,2019-11-03,14:45:00,2,1,43,2,1
11420,2019-11-03,15:00:00,7,4,24,1,0
11421,2019-11-03,15:15:00,18,8,30,1,1
11422,2019-11-03,15:30:00,8,3,36,2,1
11423,2019-11-03,15:45:00,25,4,62,2,10
11424,2019-11-03,16:00:00,29,1,48,1,3
11425,2019-11-03,16:15:00,25,11,54,1,1
11426,2019-11-03,16:30:00,16,1,38,2,2
11427,2019-11-03,16:45:00,47,10,32,2,0
11428,2019-11-03,17:00:00,34,5,46,1,0
11429,2019-11-03,17:15:00,25,3,34,1,2
11430,2019-11-03,17:30:00,23,0,46,2,0
11431,2019-11-03,17:45:00,47,11,36,2,0
11432,2019-11-03,18:00:00,48,18,41,1,1
11433,2019-11-03,18:15:00,18,3,55,8,0
11434,2019-11-03,18:30:00,9,0,50,10,2
11435,2019-11-03,18:45:00,15,3,20,0,0
11436,2019-11-03,19:00:00,8,2,24,0,1
11437,2019-11-03,19:15:00,7,2,23,0,0
11438,2019-11-03,19:30:00,7,0,23,0,0
11439,2019-11-03,19:45:00,16,1,28,0,1
11440,2019-11-03,20:00:00,4,0,20,0,0
11441,2019-11-03,20:15:00,11,0,27,0,0
11442,2019-11-03,20:30:00,7,1,26,1,1
11443,2019-11-03,20:45:00,12,0,22,0,0
11444,2019-11-03,21:00:00,5,0,17,0,1
11445,2019-11-03,21:15:00,5,0,19,0,0
11446,2019-11-03,21:30:00,12,0,17,0,1
11447,2019-11-03,21:45:00,6,0,26,0,0
11448,2019-11-03,22:00:00,1,0,22,1,0
11449,2019-11-03,22:15:00,1,0,45,0,0
11450,2019-11-03,22:30:00,3,0,15,0,0
11451,2019-11-03,22:45:00,2,0,9,0,0
11452,2019-11-03,23:00:00,2,0,6,0,0
11453,2019-11-03,23:15:00,4,0,9,0,0
11454,2019-11-03,23:30:00,2,0,12,0,0
11455,2019-11-03,23:45:00,1,0,13,1,0
11456,2019-11-04,00:00:00,0,0,7,0,0
11457,2019-11-04,00:15:00,5,0,5,0,0
11458,2019-11-04,00:30:00,3,0,7,0,0
11459,2019-11-04,00:45:00,1,0,7,0,0
11460,2019-11-04,01:00:00,2,0,7,0,1
11461,2019-11-04,01:15:00,1,0,8,0,0
11462,2019-11-04,01:30:00,0,0,9,0,0
11463,2019-11-04,01:45:00,4,0,8,1,0
11464,2019-11-04,02:00:00,1,0,4,0,0
11465,2019-11-04,02:15:00,0,0,6,0,1
11466,2019-11-04,02:30:00,0,0,2,0,0
11467,2019-11-04,02:45:00,0,0,4,0,0
11468,2019-11-04,03:00:00,1,0,6,0,0
11469,2019-11-04,03:15:00,0,0,1,0,0
11470,2019-11-04,03:30:00,0,0,0,0,0
11471,2019-11-04,03:45:00,0,0,4,0,0
11472,2019-11-04,04:00:00,0,0,1,0,0
11473,2019-11-04,04:15:00,0,0,1,0,0
11474,2019-11-04,04:30:00,1,0,0,0,0
11475,2019-11-04,04:45:00,7,0,9,0,0
11476,2019-11-04,05:00:00,3,0,0,0,0
11477,2019-11-04,05:15:00,0,0,1,0,0
11478,2019-11-04,05:30:00,0,0,1,0,1
11479,2019-11-04,05:45:00,0,0,9,0,0
11480,2019-11-04,06:00:00,0,0,4,0,1
11481,2019-11-04,06:15:00,0,0,5,0,2
11482,2019-11-04,06:30:00,0,0,4,0,0
11483,2019-11-04,06:45:00,0,0,18,6,7
11484,2019-11-04,07:00:00,1,1,16,23,5
11485,2019-11-04,07:15:00,0,0,29,4,5
11486,2019-11-04,07:30:00,2,0,27,1,2
11487,2019-11-04,07:45:00,12,8,32,6,8
11488,2019-11-04,08:00:00,7,0,50,4,3
11489,2019-11-04,08:15:00,17,2,37,1,4
11490,2019-11-04,08:30:00,45,8,73,4,7
11491,2019-11-04,08:45:00,157,22,85,4,15
11492,2019-11-04,09:00:00,42,5,87,4,7
11493,2019-11-04,09:15:00,58,17,50,7,5
11494,2019-11-04,09:30:00,119,27,85,7,11
11495,2019-11-04,09:45:00,417,34,81,3,8
11496,2019-11-04,10:00:00,146,11,115,6,13
11497,2019-11-04,10:15:00,125,3,73,4,1
11498,2019-11-04,10:30:00,155,13,62,7,6
11499,2019-11-04,10:45:00,585,134,98,3,8
11500,2019-11-04,11:00:00,157,23,70,9,8
11501,2019-11-04,11:15:00,98,12,68,5,10
11502,2019-11-04,11:30:00,189,21,55,5,13
11503,2019-11-04,11:45:00,652,130,73,6,12
11504,2019-11-04,12:00:00,167,21,56,5,11
11505,2019-11-04,12:15:00,58,5,69,4,7
11506,2019-11-04,12:30:00,47,9,72,2,6
11507,2019-11-04,12:45:00,424,130,55,2,1
11508,2019-11-04,13:00:00,87,23,60,6,7
11509,2019-11-04,13:15:00,71,20,81,3,5
11510,2019-11-04,13:30:00,48,26,101,5,6
11511,2019-11-04,13:45:00,297,135,88,1,9
11512,2019-11-04,14:00:00,109,62,90,6,4
11513,2019-11-04,14:15:00,41,7,41,2,5
11514,2019-11-04,14:30:00,66,50,47,3,7
11515,2019-11-04,14:45:00,390,259,53,4,4
11516,2019-11-04,15:00:00,69,54,49,5,4
11517,2019-11-04,15:15:00,113,49,37,2,5
11518,2019-11-04,15:30:00,74,28,41,3,0
11519,2019-11-04,15:45:00,383,88,72,4,10
11520,2019-11-04,16:00:00,203,47,53,2,2
11521,2019-11-04,16:15:00,197,56,61,4,2
11522,2019-11-04,16:30:00,136,17,57,4,7
11523,2019-11-04,16:45:00,356,61,85,4,1
11524,2019-11-04,17:00:00,196,35,85,3,1
11525,2019-11-04,17:15:00,193,34,89,5,3
11526,2019-11-04,17:30:00,123,13,73,3,2
11527,2019-11-04,17:45:00,374,49,88,4,2
11528,2019-11-04,18:00:00,174,30,66,6,2
11529,2019-11-04,18:15:00,141,13,73,4,1
11530,2019-11-04,18:30:00,23,1,71,6,3
11531,2019-11-04,18:45:00,72,5,60,2,0
11532,2019-11-04,19:00:00,36,4,72,4,2
11533,2019-11-04,19:15:00,54,3,60,4,2
11534,2019-11-04,19:30:00,30,4,55,3,0
11535,2019-11-04,19:45:00,32,5,73,2,0
11536,2019-11-04,20:00:00,31,3,34,2,1
11537,2019-11-04,20:15:00,38,1,48,1,1
11538,2019-11-04,20:30:00,24,0,28,3,0
11539,2019-11-04,20:45:00,18,7,29,0,0
11540,2019-11-04,21:00:00,21,3,41,1,0
11541,2019-11-04,21:15:00,16,1,21,3,0
11542,2019-11-04,21:30:00,29,3,25,0,0
11543,2019-11-04,21:45:00,11,0,16,1,1
11544,2019-11-04,22:00:00,20,0,35,1,2
11545,2019-11-04,22:15:00,9,0,20,2,2
11546,2019-11-04,22:30:00,7,0,12,0,0
11547,2019-11-04,22:45:00,18,1,26,1,0
11548,2019-11-04,23:00:00,7,0,11,1,1
11549,2019-11-04,23:15:00,3,0,15,1,0
11550,2019-11-04,23:30:00,4,0,2,0,0
11551,2019-11-04,23:45:00,2,2,8,3,2
11552,2019-11-05,00:00:00,3,0,7,1,0
11553,2019-11-05,00:15:00,3,0,7,0,0
11554,2019-11-05,00:30:00,3,0,11,0,0
11555,2019-11-05,00:45:00,5,0,5,0,0
11556,2019-11-05,01:00:00,6,1,5,0,1
11557,2019-11-05,01:15:00,0,0,6,1,0
11558,2019-11-05,01:30:00,0,0,7,0,0
11559,2019-11-05,01:45:00,4,1,1,0,0
11560,2019-11-05,02:00:00,0,0,8,0,0
11561,2019-11-05,02:15:00,4,0,5,0,0
11562,2019-11-05,02:30:00,3,0,11,0,0
11563,2019-11-05,02:45:00,0,0,0,0,0
11564,2019-11-05,03:00:00,3,0,1,1,1
11565,2019-11-05,03:15:00,0,0,4,0,1
11566,2019-11-05,03:30:00,0,0,0,0,0
11567,2019-11-05,03:45:00,0,0,1,0,0
11568,2019-11-05,04:00:00,1,0,7,0,0
11569,2019-11-05,04:15:00,1,0,5,0,2
11570,2019-11-05,04:30:00,0,0,4,0,0
11571,2019-11-05,04:45:00,8,0,8,0,2
11572,2019-11-05,05:00:00,3,0,2,0,0
11573,2019-11-05,05:15:00,0,0,2,0,1
11574,2019-11-05,05:30:00,0,0,4,0,0
11575,2019-11-05,05:45:00,1,0,5,0,0
11576,2019-11-05,06:00:00,0,0,4,0,1
11577,2019-11-05,06:15:00,0,0,13,1,2
11578,2019-11-05,06:30:00,1,0,13,0,0
11579,2019-11-05,06:45:00,0,0,14,1,5
11580,2019-11-05,07:00:00,0,0,17,13,25
11581,2019-11-05,07:15:00,2,0,14,4,5
11582,2019-11-05,07:30:00,6,0,14,1,4
11583,2019-11-05,07:45:00,2,0,48,4,3
11584,2019-11-05,08:00:00,8,0,58,5,7
11585,2019-11-05,08:15:00,17,1,42,4,9
11586,2019-11-05,08:30:00,35,1,74,9,11
11587,2019-11-05,08:45:00,146,10,86,4,12
11588,2019-11-05,09:00:00,40,1,62,4,5
11589,2019-11-05,09:15:00,67,9,71,4,8
11590,2019-11-05,09:30:00,97,6,123,6,9
11591,2019-11-05,09:45:00,163,28,73,3,3
11592,2019-11-05,10:00:00,157,15,104,5,12
11593,2019-11-05,10:15:00,386,101,132,3,6
11594,2019-11-05,10:30:00,220,16,88,7,4
11595,2019-11-05,10:45:00,198,23,75,11,3
11596,2019-11-05,11:00:00,142,24,68,5,9
11597,2019-11-05,11:15:00,166,21,62,6,7
11598,2019-11-05,11:30:00,225,26,60,4,13
11599,2019-11-05,11:45:00,653,102,114,4,12
11600,2019-11-05,12:00:00,164,13,78,2,4
11601,2019-11-05,12:15:00,77,7,66,7,15
11602,2019-11-05,12:30:00,109,23,58,4,5
11603,2019-11-05,12:45:00,294,27,46,4,3
11604,2019-11-05,13:00:00,298,73,47,4,3
11605,2019-11-05,13:15:00,564,111,121,6,9
11606,2019-11-05,13:30:00,170,35,81,4,5
11607,2019-11-05,13:45:00,183,54,48,6,11
11608,2019-11-05,14:00:00,106,26,59,5,7
11609,2019-11-05,14:15:00,210,77,76,4,5
11610,2019-11-05,14:30:00,238,41,76,2,3
11611,2019-11-05,14:45:00,835,246,74,4,4
11612,2019-11-05,15:00:00,130,55,69,6,6
11613,2019-11-05,15:15:00,67,36,57,3,5
11614,2019-11-05,15:30:00,127,52,53,3,1
11615,2019-11-05,15:45:00,185,50,52,6,8
11616,2019-11-05,16:00:00,243,33,75,4,9
11617,2019-11-05,16:15:00,432,96,92,7,8
11618,2019-11-05,16:30:00,183,30,134,4,11
11619,2019-11-05,16:45:00,270,31,83,5,1
11620,2019-11-05,17:00:00,146,26,100,2,5
11621,2019-11-05,17:15:00,125,13,129,5,3
11622,2019-11-05,17:30:00,185,25,116,3,7
11623,2019-11-05,17:45:00,386,54,194,5,7
11624,2019-11-05,18:00:00,141,15,203,9,12
11625,2019-11-05,18:15:00,91,18,145,9,9
11626,2019-11-05,18:30:00,41,11,99,4,4
11627,2019-11-05,18:45:00,48,3,101,3,2
11628,2019-11-05,19:00:00,37,5,113,4,4
11629,2019-11-05,19:15:00,45,6,122,5,6
11630,2019-11-05,19:30:00,26,2,85,1,1
11631,2019-11-05,19:45:00,69,1,76,5,1
11632,2019-11-05,20:00:00,38,5,125,4,1
11633,2019-11-05,20:15:00,36,3,65,2,1
11634,2019-11-05,20:30:00,38,3,49,1,1
11635,2019-11-05,20:45:00,19,2,43,2,1
11636,2019-11-05,21:00:00,21,4,20,1,0
11637,2019-11-05,21:15:00,30,0,22,1,0
11638,2019-11-05,21:30:00,23,1,41,2,1
11639,2019-11-05,21:45:00,20,0,23,0,1
11640,2019-11-05,22:00:00,24,5,40,2,2
